"Url_suurEelnou"	"Url_koosolekuProtokoll"	"Id_custom"	"Tyyp_custom"	"Asutuse_nimetus"	"Organi_nimetus"	"Reg_nr"	"Sarja_indeks"	"Teema"	"Kuupaev"	"Kellaaeg"	"Toimumise_koht"	"Juhataja"	"Protokollija"	"Koosolekul_osalesid"	"Puudusid"	"Kutsutud"	"Seisund"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD600231E15?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DCF002DB0FF?OpenDocument"	"320"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"15"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"16.01.2015"	"09:00 - 09:35"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Tõnu Ints, Marvi Kibe, Olev Raju, Raimond Tamm, Heljo Pikhof, Jüri Kõre, Peeter Laurson, Tajo Kadajas, Igor Abarenkov, elektrooniliselt Margus Maidla, Jaak Nigul, Mihkel Lees ja Väino Kull"	"Oleg Bulkin"	"abilinnapea Kajar Lember, abilinnapea Jarno Laur"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD600231E15?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DCD0034D326?OpenDocument"	"320"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"14"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"15.01.2015"	"17:00 - 17:40"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Olev Raju, Väino Peebo, Harri Jallajas, Mati Tolmoff, Ester Veskimets, Ilme-Tiiu Tinni, Riina Kallas, Alo Pettai, Lembit Kalev, Roman Mugur, Arno Arukask; e-posti teel Kaspar Kokk, Triin Anette Kaasik"	"Tõnis Lukas, Karl Kull"	"abilinnapea Jarno Laur"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD600231E15?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DCD00336856?OpenDocument"	"320"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Kultuurikomisjon"	"14"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Kultuurikomisjoni koosolek"	"15.01.2015"	"14:30 - 16:15"	"Tartu Loodusmaja (Lille 10)"	"Nikolai Põdramägi"	"Aune Rumm"	"Nikolai Põdramägi, Mati Tolmoff, Joel Luhamets, Lemmit Kaplinski, Igor Rosenfeld, Jaan Vaiksaar, Gea Kangilaski, Natalja Trošina, Tarmo Kikerpill, Rein Kilk, Ragnar Kekkonen, Merle Jääger; e-posti teel Priit Tannik, Evert Rööpson, Martin Parmas"	""	"abilinnapea Tiia Teppan, abilinnapea Kajar Lember, abilinnapea Jarno Laur, SA Tartu Keskkonnahariduse Keskus juhataja Janika Ruusmaa, kultuuriosakonna juhataja asetäitja Marianne Menning"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD600230DFE?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DCD0034D326?OpenDocument"	"322"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"14"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"15.01.2015"	"17:00 - 17:40"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Olev Raju, Väino Peebo, Harri Jallajas, Mati Tolmoff, Ester Veskimets, Ilme-Tiiu Tinni, Riina Kallas, Alo Pettai, Lembit Kalev, Roman Mugur, Arno Arukask; e-posti teel Kaspar Kokk, Triin Anette Kaasik"	"Tõnis Lukas, Karl Kull"	"abilinnapea Jarno Laur"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD600230DFE?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DCD00336856?OpenDocument"	"322"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Kultuurikomisjon"	"14"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Kultuurikomisjoni koosolek"	"15.01.2015"	"14:30 - 16:15"	"Tartu Loodusmaja (Lille 10)"	"Nikolai Põdramägi"	"Aune Rumm"	"Nikolai Põdramägi, Mati Tolmoff, Joel Luhamets, Lemmit Kaplinski, Igor Rosenfeld, Jaan Vaiksaar, Gea Kangilaski, Natalja Trošina, Tarmo Kikerpill, Rein Kilk, Ragnar Kekkonen, Merle Jääger; e-posti teel Priit Tannik, Evert Rööpson, Martin Parmas"	""	"abilinnapea Tiia Teppan, abilinnapea Kajar Lember, abilinnapea Jarno Laur, SA Tartu Keskkonnahariduse Keskus juhataja Janika Ruusmaa, kultuuriosakonna juhataja asetäitja Marianne Menning"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD60022FE62?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DB300327851?OpenDocument"	"323"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"22"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"14.01.2015"	"17:00 - 18:10"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Verni Loodmaa, Kadri Leetmaa, Elmut Paavel, Tarmo Punger, Paul Post, Veljo Ipits, Udo Viilukas, Toomas Kapp, Tarmo Noop; e-posti teel Artjom Suvorov, Toivo Maimets, Triin Anette Kaasik, Triin Lukk"	""	"abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna juhataja-linnaarhitekt Tõnis Arjus, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD60022EFD7?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DCD00441420?OpenDocument"	"324"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"16"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Hariduskomisjoni koosolek"	"14.01.2015"	"15:00 - 16:35"	"Tartu, raekoda"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Kersti Loim, Avo Rosenvald, Tiiu Laan, Peeter Tulviste, Aadu Must, Helmer Jõgi, Jelena Frunze, Märt Põder, Ants Laaneots, elektrooniliselt  Evert Rööpson, Mihkel Lees, Piret Uluots, Toomas Mälksoo"	""	"abilinnapead Jarno Laur ja Tiia Teppan, haridusosakonna juhataja Riho Raave ja peaspetsialist Katrin Ohakas"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD60022EFD7?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DB300327851?OpenDocument"	"324"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"22"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"14.01.2015"	"17:00 - 18:10"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Verni Loodmaa, Kadri Leetmaa, Elmut Paavel, Tarmo Punger, Paul Post, Veljo Ipits, Udo Viilukas, Toomas Kapp, Tarmo Noop; e-posti teel Artjom Suvorov, Toivo Maimets, Triin Anette Kaasik, Triin Lukk"	""	"abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna juhataja-linnaarhitekt Tõnis Arjus, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD60022E7E5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DB300327851?OpenDocument"	"325"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"22"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"14.01.2015"	"17:00 - 18:10"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Verni Loodmaa, Kadri Leetmaa, Elmut Paavel, Tarmo Punger, Paul Post, Veljo Ipits, Udo Viilukas, Toomas Kapp, Tarmo Noop; e-posti teel Artjom Suvorov, Toivo Maimets, Triin Anette Kaasik, Triin Lukk"	""	"abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna juhataja-linnaarhitekt Tõnis Arjus, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD60022E074?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DB300327851?OpenDocument"	"326"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"22"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"14.01.2015"	"17:00 - 18:10"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Verni Loodmaa, Kadri Leetmaa, Elmut Paavel, Tarmo Punger, Paul Post, Veljo Ipits, Udo Viilukas, Toomas Kapp, Tarmo Noop; e-posti teel Artjom Suvorov, Toivo Maimets, Triin Anette Kaasik, Triin Lukk"	""	"abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna juhataja-linnaarhitekt Tõnis Arjus, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD60022D85F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DCD00441420?OpenDocument"	"327"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"16"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Hariduskomisjoni koosolek"	"14.01.2015"	"15:00 - 16:35"	"Tartu, raekoda"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Kersti Loim, Avo Rosenvald, Tiiu Laan, Peeter Tulviste, Aadu Must, Helmer Jõgi, Jelena Frunze, Märt Põder, Ants Laaneots, elektrooniliselt  Evert Rööpson, Mihkel Lees, Piret Uluots, Toomas Mälksoo"	""	"abilinnapead Jarno Laur ja Tiia Teppan, haridusosakonna juhataja Riho Raave ja peaspetsialist Katrin Ohakas"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD60022D85F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DCD0034718F?OpenDocument"	"327"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"15"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"14.01.2015"	"16:00 - 17:30"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Raimond Tamm, Nikolai Põdramägi, Ants Kask, Kadri Leetmaa, Martin Bek, Verni Loodmaa, Toomas Kapp, Auli Solo, Karl Kull, Argo Annuk, Triin Veber, Aleksandr Litvinenko; e-posti teel Jaan Sõrra"	"Rain Suursaar, Hannes Klaas"	"abilinnapea Valvo Semilarski, abilinnapea Jarno Laur, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna liikluskorraldusteenistuse ühistranspordi kvaliteedijuht Kairi Kuusik, linnamajanduse osakonna liikluskorraldusteenistuse ühistranspordi peaspetsialist Madis Oona"	"Allkirjastatud"
