"Url_suurEelnou"	"Url_vaikeEelnou"	"Id_custom"	"Tyyp_custom"	"Staatus"	"Akti_valjaandja"	"Akti_liik"	"Pealkiri"	"Reg_nr"	"Koostaja"	"Koostamise_kp"	"Ettekandja"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE2D5CAE4AB3AC551C2257FB2001EC5EC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G61915E6F94CEAA80C2257F78002F96AF?OpenDocument"	"12"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu linna 2016. a I lisaeelarve"" eelnõu esitamine"	"LV-IP-0071"	"Tiina Ligi"	"16.03.2016"	"Külli Lust"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GCCFA601FED61813CC2257F96001C1146?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G449CA41060EFC0BDC2257F86004DDE4B?OpenDocument"	"13"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Kinnisasja sundvõõrandamise seaduses sätestatud ülesannete delegeerimine"" eelnõu esitamine"	"LV-IP-0092"	"Hille Teetsov"	"30.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G44852ACAABB94612C2257F96001BB1AC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF40D292F6EC2A3FDC2257F6B002A3F2B?OpenDocument"	"14"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Kaasava eelarve osa suurus ja kaasava eelarve objekti maksumuse ülemmäär"" eelnõu esitamine"	"LV-IP-0058"	"Anneli Apuhtin"	"03.03.2016"	""
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G50968C3434A7DFF6C2257F96001BA82F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G296989F78C5ADC38C2257F78003343F4?OpenDocument"	"15"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu Linnavolikogu 11. aprilli 2013. a määruse nr 91 ""Korteriühistule rattaparkla ja jäätmemaja ehitamise või süvakogumismahuti paigaldamise toetuse andmise kord"" muutmine"" eelnõu"	"LV-IP-0070"	"Juhan Voolaid"	"16.03.2016"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GB6AD00D4F215D67FC2257F7A002349B2?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G4F82DC6E768BCDB3C2257F5A002C17B7?OpenDocument"	"16"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Eluruumi alaliste kulude piirmäärade kehtestamine toimetulekutoetuse määramisel"" eelnõu esitamine"	"LV-IP-0039"	"Marika Paris"	"15.02.2016"	"Sirje Kree"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G35CF135E48C17A43C2257F7A00234211?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF7CC9A5CB3EDBB94C2257F3900494C9C?OpenDocument"	"17"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu Linnavolikogu määruste muutmine seoses uue sotsiaalhoolekande seaduse jõustumisega"" eelnõu esitamine"	"LV-IP-0011"	"Berit Neumann"	"13.01.2016"	"Sirje Kree"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G66CC417987EE6C1DC2257F5E0024AA00?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G894D9B6D43DE79F1C2257F410045B27B?OpenDocument"	"18"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Tartu Linnavolikogu 16. märtsi 2006. a määruse nr 17 ""Tarbijakaitsealastele projektidele toetuste andmise kord"" muutmine"" eelnõu esitamine"	"LV-IP-0018"	"Helle Uusorg"	"21.01.2016"	"Malle Blumenau"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GB1823BE7409CB62BC2257F5E0024988E?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G9A09961664082108C2257F410050430C?OpenDocument"	"19"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Tarbijakaitseseaduses sätestatud ülesannete delegeerimine"" eelnõu esitamine"	"LV-IP-0019"	"Helle Uusorg"	"21.01.2016"	"Jüri Mölder"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GBDF85FDD69A35742C2257F5E00248B6E?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G3D25EB52DFAB21F9C2257F3F00261FED?OpenDocument"	"20"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Tartu Linnavolikogu 19. detsembri 2013. a määruse nr 4 ""Tartu linna munitsipaalpõhikooli ja -gümnaasiumi vastuvõtu tingimused ja kord"" muutmine"" eelnõu esitamine"	"LV-IP-0013"	"Kairit Peekman"	"19.01.2016"	"Riho Raave"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC31A2A8979BC181EC2257F420023A7E3?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GB4D1F9A97FAD6183C2257F31006014C2?OpenDocument"	"21"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu linna andmekogude asutamise ja andmekogude põhimääruste kinnitamise volituse andmine"" eelnõu esitamine"	"LV-IP-0003"	"Jüri Mölder"	"05.01.2016"	"Jüri Mölder"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F1F002239C9?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EFC003943D5?OpenDocument"	"22"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu linna 2016. aasta eelarve"" eelnõu esitamine"	"LV-IP-0297"	"Külli Lust"	"13.11.2015"	"Külli Lust"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F1F00222C2E?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F0E004FD74A?OpenDocument"	"23"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu Linnavolikogu 02. juuni 2011. a määruse nr 36 „Parkimistasu"" muutmine"" eelnõu esitamine"	"LV-IP-0316"	"Helle Uusorg"	"01.12.2015"	"Jüri Mölder"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F1F00221BA1?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F070041685E?OpenDocument"	"24"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu linna transpordi arengukava 2012–2020 uue redaktsiooni kinnitamine"" eelnõu esitamine"	"LV-IP-0307"	"Kadi Metsma"	"24.11.2015"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F11002204EF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EF5002FBA82?OpenDocument"	"25"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu Linnavolikogu määruste muutmine seoses sotsiaal- ja tervishoiuosakonna moodustamisega"" eelnõu esitamine"	"LV-IP-0287"	"Berit Neumann"	"06.11.2015"	"Meida Griin"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F110021C498?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EF20042FB9C?OpenDocument"	"26"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu Linnavolikogu 30. juuni 2011. a määruse nr 38 ""Kultuuriühingutele, noorte huvitegevuse ühingutele ja noorteühingutele toetuse andmise kord"" muutmine"" eelnõu esitamine"	"LV-IP-0282"	"Anneli Apuhtin"	"03.11.2015"	"Katriin Fisch-Uibopuu"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EFC0020E44C?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EDF004753C4?OpenDocument"	"27"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Sotsiaaltransporditeenuse osutamise kord"" eelnõu esitamine"	"LV-IP-0262"	"Berit Neumann"	"15.10.2015"	"Meida Griin"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EFC0020DB8A?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EDC004FDACE?OpenDocument"	"28"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse eelnõu ""Maamaksumäära kehtestamine 2016. aastaks"" esitamine"	"LV-IP-0259"	"Riho Sulp"	"12.10.2015"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EE0001C485F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EAB001B0753?OpenDocument"	"29"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu linna 2015. a II lisaeelarve"" eelnõu esitamine"	"LV-IP-0217"	"Tiina Ligi"	"24.08.2015"	"Külli Lust"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC400203501?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E590027E386?OpenDocument"	"30"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Ado Vabbe nimeline kunstipreemia"" eelnõu esitamine"	"LV-IP-0172"	"Anneli Apuhtin"	"03.06.2015"	"Katriin Fisch-Uibopuu"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC400202C44?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5900236716?OpenDocument"	"31"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Gustav Suitsu nimeline luulepreemia"" eelnõu esitamine"	"LV-IP-0171"	"Anneli Apuhtin"	"03.06.2015"	"Katriin Fisch-Uibopuu"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001FC160?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E9600422C17?OpenDocument"	"32"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu Linnavolikogu 05. detsembri 2013. a määruse nr 1 ""Reklaamimaks"" täiendamine"" eelnõu esitamine"	"LV-IP-0203"	"Anneli Apuhtin"	"03.08.2015"	"Külli Lust"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001FA175?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EAF002F16FD?OpenDocument"	"33"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu Linnavolikogu 02. juuni 2011. a määruse nr 36 „Parkimistasu"" muutmine"" eelnõu esitamine"	"LV-IP-0227"	"Helle Uusorg"	"28.08.2015"	"Jüri Mölder"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001F9828?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E96004544CA?OpenDocument"	"34"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu Linnavolikogu 14. märtsi 2013. a määruse nr 87 ""Heakorraeeskiri ja koormise kehtestamine"" muutmine"" eelnõu esitamine"	"LV-IP-0204"	"Anneli Apuhtin"	"03.08.2015"	"Jüri Mölder"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001F8FA0?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EAC0023C975?OpenDocument"	"35"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Tartu linna arengukava aastateks 2013-2020 uue redaktsiooni kinnitamine ja Tartu linna eelarvestrateegia aastateks 2016-2019 vastuvõtmine"" eelnõu esitamine"	"LV-IP-0219"	"Imbi Lang"	"25.08.2015"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D8996?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E600020D4EB?OpenDocument"	"36"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu Linnavolikogu 18. detsembri 2003. a määruse nr 52 „Kaevetööde eeskiri"" muutmine"" eelnõu esitamine"	"LV-IP-0187"	"Helle Uusorg"	"10.06.2015"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D7F80?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4900412F9F?OpenDocument"	"37"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu Linnavolikogu 11. aprilli 2013. a määruse nr 91 ""Korteriühistutele jäätmemaja püstitamise või süvakogumismahuti paigaldamise toetuse andmise kord"" muutmine"" eelnõu"	"LV-IP-0154"	"Helle Uusorg"	"18.05.2015"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D7485?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E59006D63BE?OpenDocument"	"38"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Ühistranspordi elektrooniline piletisüsteem"" eelnõu esitamine"	"LV-IP-0176"	"Jüri Mölder"	"03.06.2015"	"Valvo Semilarski"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D6D42?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E3E003F253C?OpenDocument"	"39"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Nõuded taksoveol kasutatavatele mootorsõidukitele ja taksoveoteenuste hinnakirjale"" eelnõu esitamine"	"LV-IP-0142"	"Madis Oona"	"07.05.2015"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D6629?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E46003F6538?OpenDocument"	"40"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Volituste andmine ühistranspordiseadusest tulenevate ülesannete täitmiseks"" eelnõu esitamine"	"LV-IP-0149"	"Helle Uusorg"	"15.05.2015"	"Jüri Mölder"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D5CC4?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000265D60?OpenDocument"	"41"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Liiklusseaduses sätestatud ülesannete delegeerimine"" eelnõu esitamine"	"LV-IP-0159"	"Helle Uusorg"	"30.05.2015"	"Jüri Mölder"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001CC80D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2C005FF3AD?OpenDocument"	"42"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Tartu Linnavolikogu 26. juuni 2014. a määruse nr 24 ""Tartu linna koolieelsete munitsipaallasteasutuste rahastamisel vanemate poolt kaetava osa määra kehtestamine"" muutmine"" eelnõu esitamine"	"LV-IP-0114"	"Kairit Peekman"	"19.04.2015"	"Riho Raave"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001CABA9?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E35003D9166?OpenDocument"	"43"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Tartu linna õpetaja stipendium"" eelnõu esitamine"	"LV-IP-0130"	"Kätlin Kolk"	"28.04.2015"	"Riho Raave"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001CA350?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E35003D8C5C?OpenDocument"	"44"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Õpetaja elutöö auhind"" eelnõu esitamine"	"LV-IP-0129"	"Kätlin Kolk"	"28.04.2015"	"Riho Raave"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001C8E82?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2C00622F0E?OpenDocument"	"45"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Tartu Tamme Gümnaasiumi põhimäärus"" eelnõu esitamine"	"LV-IP-0116"	"Kairit Peekman"	"19.04.2015"	"Riho Raave"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001C8691?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E51003AF732?OpenDocument"	"46"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Noorsootöö projekti- ja programmitoetus"" eelnõu esitamine"	"LV-IP-0161"	"Anneli Apuhtin"	"26.05.2015"	"Katriin Fisch-Uibopuu"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001C7E2D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E59001CF015?OpenDocument"	"47"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Tartu Linnavolikogu 26. juuni 2014. a määruse nr 27 ""Koolitoetus"" muutmine"" eelnõu esitamine"	"LV-IP-0170"	"Kairit Peekman"	"03.06.2015"	"Riho Raave"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001E477C?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E33005349CC?OpenDocument"	"48"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Eluruumi alaliste kulude piirmäärade kehtestamine toimetulekutoetuse määramisel"" eelnõu esitamine"	"LV-IP-0127"	"Inge Kool"	"27.04.2015"	"Tiina Kruuse"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001E3E71?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E060042E005?OpenDocument"	"49"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Turvakoduteenusele suunamise tingimused ja kord Tartu linna asutuses Tartu Laste Turvakodu"" eelnõu esitamine"	"LV-IP-0070"	"Kätlin Kolk"	"12.03.2015"	"Tiina Kruuse"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001E26D4?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E000029ADDE?OpenDocument"	"50"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Tartu Laste Turvakodu põhimäärus"" eelnõu esitamine"	"LV-IP-0068"	"Kätlin Kolk"	"06.03.2015"	"Tiina Kruuse"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001E1B7C?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2D0036DED7?OpenDocument"	"51"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Tartu Linnavolikogu 19. märtsi 2015. a määruse nr 60 ""Ujula-Kvissentali asumis tänavatele nime määramine"" kehtetuks tunnistamine"" eelnõu esitamine"	"LV-IP-0119"	"Hille Teetsov"	"20.04.2015"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001E0C45?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D1F002D9290?OpenDocument"	"52"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse eelnõu ""Koerte ja kasside pidamise eeskiri"" esitamine"	"LV-IP-0233"	"Anneli Apuhtin"	"24.07.2014"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001D8B90?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E310039E42B?OpenDocument"	"53"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Tartu Linnavolikogu 16.09.2010. a määruse nr 17 kehtetuks tunnistamine"" eelnõu esitamine"	"LV-IP-0125"	"Imbi Lang"	"24.04.2015"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001D7FF5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E3C005309A3?OpenDocument"	"54"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Ehitusseadustikus sätestatud ülesannete delegeerimine"" eelnõu esitamine"	"LV-IP-0138"	"Helle Uusorg"	"05.05.2015"	"Anneli Apuhtin"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001D75F7?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2E003C2D30?OpenDocument"	"55"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Koolilõpetaja stipendium"" eelnõu esitamine"	"LV-IP-0120"	"Kätlin Kolk"	"21.04.2015"	"Riho Raave"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001D2979?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E13002DE59E?OpenDocument"	"56"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu linna 2015. a I lisaeelarve"" eelnõu esitamine"	"LV-IP-0084"	"Tiina Ligi"	"25.03.2015"	"Külli Lust"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2A001FDB10?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E120025B463?OpenDocument"	"57"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule määruse ""Volituse andmine riigilõivuseadusest tulenevate toimingute tegemiseks"" eelnõu esitamine"	"LV-IP-0081"	"Kätlin Kolk"	"24.03.2015"	"Meida Griin"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2A001FD062?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DFC0049A6EA?OpenDocument"	"58"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu määruse ""Tartu Linnavolikogu 11. oktoobri 2012. a määruse nr 74 ""Tartu linna eelarve koostamise, täitmise ja finantsjuhtimise kord"" muutmine"" eelnõu esitamine"	"LV-IP-0060"	"Anneli Apuhtin"	"02.03.2015"	"Kajar Lember"
