"Url_suurEelnou"	"Url_istungiProtokoll"	"Id_custom"	"Tyyp_custom"	"Istungi_pidaja"	"Istungi_kp"	"Protokolli_nr"	"Toimumise_koht"	"Istungi_kellaaeg"	"Istungit_juhatas"	"Protokollija"	"Istungist_votsid_osa"	"Puudusid"	"Kutsutud"	"Kylalised"	"Seisund"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEF17B215EE87E655C2257F96001BEB95?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G2DB17507DC99EC4FC2257F930036C5B6?OpenDocument"	"172"	"Istungi protokoll"	"Tartu Linnavalitsus"	"12.04.2016"	"26"	"Raekoda, istungite ruum"	"08:30 - 10:30"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Artjom Suvorov ja Tiia Teppan ning linnasekretär Jüri Mölder"	""	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, arhitektuuri ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, linnavarade osakonna juhataja Kunnar Jürgenson, sotsiaal- ja tervishoiuosakonna juhataja Sirje Kree, OÜ Tartu Linna Polikliinik juhatuse liige Mihkel Lember, SA Tartu Sport juhataja Eve Lill, rahandusosakonna juhataja Külli Lust, OÜ Tartu Veekeskus juhataja Kairit Matto, avalike suhete osakonna juhataja Indrek Mustimets, linnamajanduse osakonna juhataja asetäitja Andres Pool, haridusosakonna juhataja Riho Raave, eluruumide teenistuse juhataja Mait Raig, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6D37A8E5FA4E206CC2257F96001B6709?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G2DB17507DC99EC4FC2257F930036C5B6?OpenDocument"	"179"	"Istungi protokoll"	"Tartu Linnavalitsus"	"12.04.2016"	"26"	"Raekoda, istungite ruum"	"08:30 - 10:30"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Artjom Suvorov ja Tiia Teppan ning linnasekretär Jüri Mölder"	""	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, arhitektuuri ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, linnavarade osakonna juhataja Kunnar Jürgenson, sotsiaal- ja tervishoiuosakonna juhataja Sirje Kree, OÜ Tartu Linna Polikliinik juhatuse liige Mihkel Lember, SA Tartu Sport juhataja Eve Lill, rahandusosakonna juhataja Külli Lust, OÜ Tartu Veekeskus juhataja Kairit Matto, avalike suhete osakonna juhataja Indrek Mustimets, linnamajanduse osakonna juhataja asetäitja Andres Pool, haridusosakonna juhataja Riho Raave, eluruumide teenistuse juhataja Mait Raig, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G93C25781FAEDF212C2257F7A00233B84?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA7173A40B5EA1C1EC2257F7700340054?OpenDocument"	"188"	"Istungi protokoll"	"Tartu Linnavalitsus"	"15.03.2016"	"19"	"Raekoda, istungite ruum"	"08:30 - 10:15"	"Valvo Semilarski"	"Reet Saks"	"abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski (linnapea ülesannetes), Artjom Suvorov ja Tiia Teppan ning õigusteenistuse juhataja Anneli Apuhtin linnasekretäri ülesannetes"	"linnapea Urmas Klaas ja linnasekretär Jüri Mölder"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, arhitektuuri ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja-linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, sotsiaal- ja tervishoiuosakonna juhataja Sirje Kree, rahandusosakonna juhataja Külli Lust, kultuuriosakonna juhataja asetäitja Marianne Menning, avalike suhete osakonna juhataja Indrek Mustimets, SA Tartu Eluasemefond juhataja Andres Püss, inseneriteenistuse juhataja-linnainsener Mati Raamat, haridusosakonna juhataja Riho Raave, üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse juhataja Reet Saks"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G43B19E86BB3F2941C2257F7A00232ADF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA7173A40B5EA1C1EC2257F7700340054?OpenDocument"	"190"	"Istungi protokoll"	"Tartu Linnavalitsus"	"15.03.2016"	"19"	"Raekoda, istungite ruum"	"08:30 - 10:15"	"Valvo Semilarski"	"Reet Saks"	"abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski (linnapea ülesannetes), Artjom Suvorov ja Tiia Teppan ning õigusteenistuse juhataja Anneli Apuhtin linnasekretäri ülesannetes"	"linnapea Urmas Klaas ja linnasekretär Jüri Mölder"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, arhitektuuri ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja-linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, sotsiaal- ja tervishoiuosakonna juhataja Sirje Kree, rahandusosakonna juhataja Külli Lust, kultuuriosakonna juhataja asetäitja Marianne Menning, avalike suhete osakonna juhataja Indrek Mustimets, SA Tartu Eluasemefond juhataja Andres Püss, inseneriteenistuse juhataja-linnainsener Mati Raamat, haridusosakonna juhataja Riho Raave, üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse juhataja Reet Saks"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F5E0024BC0C?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7135184A4797C19BC2257F4C0034E353?OpenDocument"	"192"	"Istungi protokoll"	"Tartu Linnavalitsus"	"01.02.2016"	"8"	"Raekoda, istungite ruum"	"10:00 - 10:45"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Artjom Suvorov ja Tiia Teppan ning õigusteenistuse juhataja Anneli Apuhtin linnasekretäri ülesannetes"	"linnasekretär Jüri Mölder"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, arhitektuuri ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, kultuuriosakonna juhataja Katriin Fisch-Uibopuu, linnamajanduse osakonna juhataja Rein Haak, sotsiaal- ja tervishoiuosakonna juhataja Sirje Kree, rahandusosakonna juhataja Külli Lust, linnavarade osakonna juhataja asetäitja Eva Lääne, avalike suhete osakonna juhataja Indrek Mustimets, sotsiaaltööteenistuse peaspetsialist Marika Paris, haridusosakonna juhataja Riho Raave, linnavolikogu esimees Vladimir Šokman, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE29125270E94F23CC2257F5E0024451C?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GB497010C42CAC13BC2257F5D0034F52A?OpenDocument"	"200"	"Istungi protokoll"	"Tartu Linnavalitsus"	"18.02.2016"	"15"	"Elektrooniline istung"	"11:00"	"Urmas Klaas"	"Jüri Mölder"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Artjom Suvorov, Tiia Teppan ja linnasekretär Jüri Mölder"	""	""	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GD0575D72818E6DE9C2257F5E00243C42?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G103FF518701B9660C2257F56004D1DB7?OpenDocument"	"201"	"Istungi protokoll"	"Tartu Linnavalitsus"	"11.02.2016"	"12"	"Raekoda"	"09:00 - 09:05"	"Urmas Klaas"	"Jüri Mölder"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski ja linnasekretär Jüri Mölder"	"abilinnapead Artjom Suvorov, Tiia Teppan"	""	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G5D15362A7C7F70ECC2257F42002373D4?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE23F93210F2B6661C2257F3F0032B55E?OpenDocument"	"207"	"Istungi protokoll"	"Tartu Linnavalitsus"	"19.01.2016"	"5"	"Raekoda, istungite ruum"	"08:30 - 10:00"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Artjom Suvorov ja Tiia Teppan ning linnasekretär Jüri Mölder"	""	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, arhitektuuri ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, kultuuriosakonna juhataja Katriin Fisch-Uibopuu, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, sotsiaal- ja tervishoiuosakonna juhataja Sirje Kree, rahandusosakonna juhataja Külli Lust, avalike suhete osakonna juhataja Indrek Mustimets, haridusosakonna juhataja Riho Raave, üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnavolikogu esimees Vladimir Šokman, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G952B504BB0B04EFAC2257F4200236B8A?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE23F93210F2B6661C2257F3F0032B55E?OpenDocument"	"208"	"Istungi protokoll"	"Tartu Linnavalitsus"	"19.01.2016"	"5"	"Raekoda, istungite ruum"	"08:30 - 10:00"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Artjom Suvorov ja Tiia Teppan ning linnasekretär Jüri Mölder"	""	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, arhitektuuri ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, kultuuriosakonna juhataja Katriin Fisch-Uibopuu, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, sotsiaal- ja tervishoiuosakonna juhataja Sirje Kree, rahandusosakonna juhataja Külli Lust, avalike suhete osakonna juhataja Indrek Mustimets, haridusosakonna juhataja Riho Raave, üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnavolikogu esimees Vladimir Šokman, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F1F0022230F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GFD5B35B4B3493290C2257F1C003564FE?OpenDocument"	"214"	"Istungi protokoll"	"Tartu Linnavalitsus"	"15.12.2015"	"89"	"Raekoda, istungite ruum"	"08:30 - 10:00"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Artjom Suvorov ja Tiia Teppan ning linnasekretär Jüri Mölder"	""	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, arhitektuuri- ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, kultuuriosakonna juhataja Katriin Fisch-Uibopuu, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, SA Tartu Sport juhatuse liige Eve Lill, rahandusosakonna juhataja Külli Lust, avalike suhete osakonna juhataja Indrek Mustimets, haridusosakonna juhataja Riho Raave, linnavolikogu esimees Vladimir Šokman, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F110021F286?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA51FF39DA1380E88C2257F0D002DBE46?OpenDocument"	"218"	"Istungi protokoll"	"Tartu Linnavalitsus"	"30.11.2015"	"84"	"Raekoda, istungite ruum"	"09:15 - 09:30"	"Urmas Klaas"	"Jüri Mölder"	"linnapea Urmas Klaas, Abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Artjom Suvorov ja linnasekretär Jüri Mölder"	"abilinnapea Tiia Teppan"	"linnakantselei õigusteenistuse juhataja Anneli Apuhtin, sisekontrolliteenistuse juhataja Raivo Bachmann"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EFC0020D33D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G175E78F113185C32C2257EEB0039CE73?OpenDocument"	"227"	"Istungi protokoll"	"Tartu Linnavalitsus"	"27.10.2015"	"72"	"Raekoda, istungite ruum"	"08:30 - 09:20"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Artjom Suvorov ja Tiia Teppan ning linnasekretär Jüri Mölder"	""	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, arhitektuuri- ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, tervishoiuosakonna juhataja Sirje Kree, rahandusosakonna juhataja Külli Lust, kultuuriosakonna juhataja asetäitja Marianne Menning, haridusosakonna juhataja Riho Raave, linnavarade osakonna juhataja asetäitja Mait Raig, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EFC0020CA3F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G9AA2B3FD9BF28849C2257EF80027C3D6?OpenDocument"	"228"	"Istungi protokoll"	"Tartu Linnavalitsus"	"09.11.2015"	"76"	"Raekoda, istungite ruum"	"09:15 - 09:25"	"Urmas Klaas"	"Jüri Mölder"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Artjom Suvorov, Tiia Teppan ja linnasekretär Jüri Mölder"	""	"linnakantselei õigusteenistuse juhataja Anneli Apuhtin, sisekontrolliteenistuse juhataja Raivo Bachmann"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EFC0020B525?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G9AA2B3FD9BF28849C2257EF80027C3D6?OpenDocument"	"230"	"Istungi protokoll"	"Tartu Linnavalitsus"	"09.11.2015"	"76"	"Raekoda, istungite ruum"	"09:15 - 09:25"	"Urmas Klaas"	"Jüri Mölder"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Artjom Suvorov, Tiia Teppan ja linnasekretär Jüri Mölder"	""	"linnakantselei õigusteenistuse juhataja Anneli Apuhtin, sisekontrolliteenistuse juhataja Raivo Bachmann"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D50E2?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GBCD7C0A3734F3679C2257E6C0036DE68?OpenDocument"	"258"	"Istungi protokoll"	"Tartu Linnavalitsus"	"22.06.2015"	"45"	"Raekoda, istungite ruum"	"10:00 - 11:10"	"Urmas Klaas"	"Reet Saks"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Artjom Suvorov ja Tiia Teppan ning linnasekretär Jüri Mölder"	""	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, ettevõtluse osakonna juhataja Malle Blumenau, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, sotsiaalabi osakonna juhataja asetäitja Tiina Kruuse, rahandusosakonna juhataja Külli Lust, kultuuriosakonna juhataja asetäitja Marianne Menning, avalike suhete osakonna juhataja Indrek Mustimets, Tiigi Seltsimaja projektijuht Aile Parmsoo, haridusosakonna juhataja Riho Raave, asjaajamisteenistuse juhataja Reet Saks, arhitektuuri ja ehituse osakonna juhataja asetäitja Signe Sarik, linnavolikogu esimees Vladimir Šokman, meediaspetsialist Helle Tolmoff"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D3712?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GBCD7C0A3734F3679C2257E6C0036DE68?OpenDocument"	"261"	"Istungi protokoll"	"Tartu Linnavalitsus"	"22.06.2015"	"45"	"Raekoda, istungite ruum"	"10:00 - 11:10"	"Urmas Klaas"	"Reet Saks"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Artjom Suvorov ja Tiia Teppan ning linnasekretär Jüri Mölder"	""	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, ettevõtluse osakonna juhataja Malle Blumenau, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, sotsiaalabi osakonna juhataja asetäitja Tiina Kruuse, rahandusosakonna juhataja Külli Lust, kultuuriosakonna juhataja asetäitja Marianne Menning, avalike suhete osakonna juhataja Indrek Mustimets, Tiigi Seltsimaja projektijuht Aile Parmsoo, haridusosakonna juhataja Riho Raave, asjaajamisteenistuse juhataja Reet Saks, arhitektuuri ja ehituse osakonna juhataja asetäitja Signe Sarik, linnavolikogu esimees Vladimir Šokman, meediaspetsialist Helle Tolmoff"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001CFF49?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G1B07662C5965D42DC2257E5B00383901?OpenDocument"	"267"	"Istungi protokoll"	"Tartu Linnavalitsus"	"05.06.2015"	"42"	"Raekoda, istungite ruum"	"09:30 - 10:15"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember ja Artjom Suvorov (osales elektrooniliselt) ning õigusteenistuse juhataja Anneli Apuhtin linnasekretäri ülesannetes"	"abilinnapead Valvo Semilarski ja Tiia Teppan ning linnasekretär Jüri Mölder"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnamajanduse osakonna juhataja Rein Haak, linnavolikogu esimees Vladimir Šokman, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001DF9C1?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA748AC6F2313CCA4C2257E4A00281362?OpenDocument"	"278"	"Istungi protokoll"	"Tartu Linnavalitsus"	"19.05.2015"	"36"	"Raekoda, istungite ruum"	"08:30 - 10:00"	"Valvo Semilarski"	"Sandra Õnne"	"abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski (linnapea ülesannetes), Artjom Suvorov ja Tiia Teppan ning linnasekretär Jüri Mölder (ei osalenud päevakorrapunkti nr 11 arutamisel)"	"linnapea Urmas Klaas"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, arhitektuuri ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, kultuuriosakonna juhataja Katriin Fisch-Uibopuu, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, rahandusosakonna juhataja Külli Lust, avalike suhete osakonna juhataja Indrek Mustimets, haridusosakonna juhataja Riho Raave, SA Tartu Keskkonnahariduse Keskus juhataja Janika Ruusmaa, linnavolikogu esimees Vladimir Šokman, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001DDFA5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G3DBB81EDE43B340CC2257E3E002ECA5B?OpenDocument"	"279"	"Istungi protokoll"	"Tartu Linnavalitsus"	"07.05.2015"	"34"	"Raekoda, istungite ruum"	"10:00 - 11:00"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Kajar Lember, Valvo Semilarski ja Tiia Teppan ning õigusteenistuse juhataja Anneli Apuhtin linnasekretäri ülesannetes"	"abilinnapead Jarno Laur ja Artjom Suvorov ning linnasekretär Jüri Mölder"	"sisekontrolliteenistuse juhataja - linna sisekontrolör Raivo Bachmann, rahandusosakonna juhataja Külli Lust ja linnavolikogu esimees Vladimir Šokman"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001DD4CB?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA748AC6F2313CCA4C2257E4A00281362?OpenDocument"	"280"	"Istungi protokoll"	"Tartu Linnavalitsus"	"19.05.2015"	"36"	"Raekoda, istungite ruum"	"08:30 - 10:00"	"Valvo Semilarski"	"Sandra Õnne"	"abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski (linnapea ülesannetes), Artjom Suvorov ja Tiia Teppan ning linnasekretär Jüri Mölder (ei osalenud päevakorrapunkti nr 11 arutamisel)"	"linnapea Urmas Klaas"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, arhitektuuri ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, kultuuriosakonna juhataja Katriin Fisch-Uibopuu, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, rahandusosakonna juhataja Külli Lust, avalike suhete osakonna juhataja Indrek Mustimets, haridusosakonna juhataja Riho Raave, SA Tartu Keskkonnahariduse Keskus juhataja Janika Ruusmaa, linnavolikogu esimees Vladimir Šokman, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001DC54D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA748AC6F2313CCA4C2257E4A00281362?OpenDocument"	"281"	"Istungi protokoll"	"Tartu Linnavalitsus"	"19.05.2015"	"36"	"Raekoda, istungite ruum"	"08:30 - 10:00"	"Valvo Semilarski"	"Sandra Õnne"	"abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski (linnapea ülesannetes), Artjom Suvorov ja Tiia Teppan ning linnasekretär Jüri Mölder (ei osalenud päevakorrapunkti nr 11 arutamisel)"	"linnapea Urmas Klaas"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, arhitektuuri ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, kultuuriosakonna juhataja Katriin Fisch-Uibopuu, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, rahandusosakonna juhataja Külli Lust, avalike suhete osakonna juhataja Indrek Mustimets, haridusosakonna juhataja Riho Raave, SA Tartu Keskkonnahariduse Keskus juhataja Janika Ruusmaa, linnavolikogu esimees Vladimir Šokman, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
